<;-------;10.00;kg;5.28;---;0.00;kg/h;25.62;0;044112;20211013;>
<;-------;10.00;kg;5.10;---;0.00;kg/h;30.72;0;044157;20211013;>
<;-------;10.00;kg;15.16;---;0.00;kg/h;15.16;1;044241;20211013;>
<;-------;10.00;kg;10.57;---;1300.70;kg/h;25.73;2;044255;20211013;>
<;-------;10.00;kg;10.12;---;118.78;kg/h;35.85;3;044403;20211013;>
<;-------;10.00;kg;10.52;---;0.00;kg/h;46.37;4;044525;20211013;>
<;-------;10.00;kg;11.35;---;0.00;kg/h;57.72;5;044809;20211013;>
<;-------;10.00;kg;4.19;---;0.00;kg/h;61.91;5;044839;20211013;>
<;-------;10.00;kg;15.61;---;0.00;kg/h;15.61;1;044910;20211013;>
<;-------;10.00;kg;9.62;---;1723.50;kg/h;25.23;2;044922;20211013;>
<;-------;10.00;kg;9.98;---;2048.86;kg/h;35.21;3;044954;20211013;>
<;-------;10.00;kg;10.41;---;0.00;kg/h;45.62;4;045032;20211013;>
<;-------;10.00;kg;10.20;---;1385.64;kg/h;55.82;5;045044;20211013;>
<;-------;10.00;kg;5.18;---;0.00;kg/h;61.00;5;045109;20211013;>
<;-------;10.00;kg;10.50;---;0.00;kg/h;71.50;6;045820;20211013;>
<;-------;10.00;kg;5.25;---;0.00;kg/h;76.75;6;045900;20211013;>
<;-------;10.00;kg;0.00;---;0.00;kg/h;76.75;6;045922;20211013;>
<;-------;10.00;kg;10.20;---;0.00;kg/h;10.20;1;050129;20211013;>
<;-------;10.00;kg;5.05;---;0.00;kg/h;15.25;1;050145;20211013;>
<;-------;10.00;kg;4.18;---;0.00;kg/h;19.43;1;050209;20211013;>
<;-------;10.00;kg;4.33;---;0.00;kg/h;4.33;0;050239;20211013;>
<;-------;10.00;kg;6.16;---;0.00;kg/h;10.49;0;050305;20211013;>
<;-------;10.00;kg;0.00;---;0.00;kg/h;10.49;0;060757;20211013;>
<;-------;10.00;kg;0.00;---;0.00;kg/h;10.49;0;060807;20211013;>
<;-------;10.00;kg;5.14;---;0.00;kg/h;15.63;0;060827;20211013;>
<;-------;10.00;kg;6.70;---;0.00;kg/h;22.33;0;061707;20211013;>
<;-------;10.00;kg;7.19;---;0.00;kg/h;29.52;1;061733;20211013;>
<;-------;10.00;kg;5.21;---;861.74;kg/h;34.73;1;061747;20211013;>
<;-------;10.00;kg;5.21;---;0.00;kg/h;39.94;1;061856;20211013;>
<;-------;10.00;kg;10.29;---;0.00;kg/h;50.23;2;061912;20211013;>
<;-------;10.00;kg;5.11;---;1906.00;kg/h;55.34;2;061935;20211013;>
