<;-------;10.00;kg;9.96;>o<;0.00;kg/h;764.17;88;024708;20211012;>
<;-------;10.00;kg;0.00;>o<;0.00;kg/h;764.17;89;024739;20211012;>
<;-------;10.00;kg;10.81;>o<;0.00;kg/h;774.98;90;024751;20211012;>
<;-------;10.00;kg;11.29;>o<;1440.43;kg/h;786.27;91;024807;20211012;>
<;-------;10.00;kg;10.34;>o<;0.00;kg/h;796.61;92;030344;20211012;>
<;-------;10.00;kg;10.27;>o<;432.75;kg/h;806.88;93;030353;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;816.88;93;032054;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;826.88;93;032203;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;836.88;93;032218;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;846.88;93;032233;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;866.88;93;032305;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;866.88;93;032306;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;886.88;93;032308;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;886.88;93;032309;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;906.88;93;032310;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;916.88;93;032311;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;926.88;93;032311;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;936.88;93;032314;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;936.88;93;032314;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;956.88;93;032314;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;966.88;93;032314;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;976.88;93;032314;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;986.88;93;032314;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;996.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1006.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1016.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1026.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1036.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1046.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1066.88;93;032315;20211012;>
<;-------;10.00;kg;10.00;---;0.00;kg/h;1076.88;93;032315;20211012;>
