<; 19601840/1;9.87;kg;8.55;>o<;5174.15;kg/h;603.57;48;133453;20201117;>
<; 19601840/1;15.00;kg;9.27;>o<;3149.87;kg/h;612.84;49;133508;20201117;>
<; 19601840/1;20.00;kg;15.33;>o<;0.00;kg/h;628.17;50;133602;20201117;>
<; 19601840/1;20.00;kg;19.61;>o<;2506.46;kg/h;647.78;51;133624;20201117;>
<; 19601840/1;15.00;kg;19.75;>o<;2513.52;kg/h;667.53;52;133652;20201117;>
<; 19601840/1;15.00;kg;14.94;>o<;2658.20;kg/h;682.47;53;133709;20201117;>
<; 19601840/1;15.00;kg;15.49;>o<;2093.81;kg/h;697.96;54;133738;20201117;>
<; 19601840/1;8.28;kg;6.60;>o<;2536.66;kg/h;704.56;55;133754;20201117;>
<; 19601840/1;15.00;kg;8.10;>o<;2098.67;kg/h;712.66;56;133805;20201117;>
<; 19601840/1;15.00;kg;14.46;>o<;0.00;kg/h;14.46;1;133944;20201117;>
<; 19601840/1;15.00;kg;15.63;>o<;2763.30;kg/h;30.09;2;133953;20201117;>
<; 19601840/1;15.00;kg;15.69;>o<;3835.33;kg/h;45.78;3;134008;20201117;>
<; 19601840/1;15.00;kg;15.48;>o<;3863.09;kg/h;61.26;4;134023;20201117;>
<; 19601840/1;15.00;kg;15.74;>o<;3694.78;kg/h;77.00;5;134035;20201117;>
<; 19601840/1;15.00;kg;14.92;>o<;4999.40;kg/h;91.92;6;134044;20201117;>
<; 19601840/1;15.00;kg;15.12;>o<;5724.18;kg/h;107.04;7;134054;20201117;>
<; 19601840/1;40.00;kg;41.68;>o<;0.00;kg/h;148.72;8;134210;20201117;>
<; 19601840/1;40.00;kg;42.92;>o<;6758.61;kg/h;191.64;9;134225;20201117;>
<; 19601840/1;40.00;kg;41.60;>o<;0.00;kg/h;233.24;10;134310;20201117;>
<; 19601840/1;40.00;kg;43.05;>o<;8046.53;kg/h;276.29;11;134321;20201117;>
<; 19601840/1;40.00;kg;44.98;>o<;12224.93;kg/h;321.27;12;134333;20201117;>
<; 19601840/1;15.00;kg;15.03;>o<;0.00;kg/h;336.30;13;195812;20201117;>
<; 19601840/1;9.64;kg;15.70;>o<;2888.12;kg/h;352.00;14;195820;20201117;>
<; 19601840/1;9.90;kg;9.37;>o<;4188.84;kg/h;361.37;15;195834;20201117;>
<; 19601840/1;9.90;kg;10.14;>o<;3118.79;kg/h;371.51;16;195848;20201117;>
<; 19601840/1;15.00;kg;15.08;>o<;2258.70;kg/h;386.59;17;195907;20201117;>
<; 19601840/1;9.82;kg;15.28;>o<;3678.81;kg/h;401.87;18;195915;20201117;>
<; 19601840/1;10.56;kg;9.08;>o<;4938.40;kg/h;410.95;19;195930;20201117;>
<; 19601840/1;10.56;kg;10.29;>o<;2868.11;kg/h;421.24;20;195946;20201117;>
<; 19601840/1;15.00;kg;15.31;>o<;0.00;kg/h;15.31;1;200019;20201117;>
<; 19601840/1;15.00;kg;15.39;>o<;2412.79;kg/h;30.70;2;200026;20201117;>
<; 19601840/1;9.65;kg;10.59;>o<;3434.36;kg/h;41.29;3;200042;20201117;>
<; 19601840/1;15.00;kg;8.59;>o<;3774.76;kg/h;49.88;4;200051;20201117;>
<; 19601840/1;15.00;kg;14.46;>o<;0.00;kg/h;64.34;5;200126;20201117;>
<; 19601840/1;10.41;kg;14.72;>o<;2430.38;kg/h;79.06;6;200151;20201117;>
<; 19601840/1;7.86;kg;12.96;>o<;1881.66;kg/h;92.02;7;200207;20201117;>
<; 19601840/1;7.86;kg;8.02;>o<;2322.39;kg/h;100.04;8;200218;20201117;>
<; 19601840/1;15.35;kg;19.30;>o<;0.00;kg/h;115.40;9;200749;20201117;>
<; 19601840/1;14.66;kg;20.69;>o<;0.00;kg/h;20.69;1;200943;20201117;>
<; 19601840/1;15.00;kg;15.79;>o<;0.00;kg/h;36.48;2;201102;20201117;>
<; 19601840/1;15.00;kg;14.94;>o<;785.14;kg/h;51.42;3;201209;20201117;>
<; 19601840/1;15.00;kg;14.71;>o<;0.00;kg/h;10.51;1;201552;20201117;>
<; 19601840/1;10.18;kg;14.93;>o<;1430.50;kg/h;24.93;2;201653;20201117;>
<; 19601840/1;5.26;kg;15.10;>o<;1129.39;kg/h;39.25;3;201738;20201117;>
<; 19601840/1;15.00;kg;9.00;>o<;1121.44;kg/h;47.56;4;201857;20201117;>
